B1_May,B1_Jun,B1_Jul,B1_Aug,B1_Sep,B10_May,B10_Jun,B10_Jul,B10_Aug,B10_Sep,B11_May,B11_Jun,B11_Jul,B11_Aug,B11_Sep,B12_May,B12_Jun,B12_Jul,B12_Aug,B12_Sep,B2_May,B2_Jun,B2_Jul,B2_Aug,B2_Sep,B3_May,B3_Jun,B3_Jul,B3_Aug,B3_Sep,B4_May,B4_Jun,B4_Jul,B4_Aug,B4_Sep,B5_May,B5_Jun,B5_Jul,B5_Aug,B5_Sep,B6_May,B6_Jun,B6_Jul,B6_Aug,B6_Sep,B7_May,B7_Jun,B7_Jul,B7_Aug,B7_Sep,B8_May,B8_Jun,B8_Jul,B8_Aug,B8_Sep,B8A_May,B8A_Jun,B8A_Jul,B8A_Aug,B8A_Sep,B9_May,B9_Jun,B9_Jul,B9_Aug,B9_Sep,EVI_May,EVI_Jun,EVI_Jul,EVI_Aug,EVI_Sep,GNDVI_May,GNDVI_Jun,GNDVI_Jul,GNDVI_Aug,GNDVI_Sep,NDVI_May,NDVI_Jun,NDVI_Jul,NDVI_Aug,NDVI_Sep,PSRI_May,PSRI_Jun,PSRI_Jul,PSRI_Aug,PSRI_Sep,SAVI_May,SAVI_Jun,SAVI_Jul,SAVI_Aug,SAVI_Sep,Top_May,Top_Jun,Top_Jul,Top_Aug,Top_Sep,Landcover
0.1167,0.10725,0.11155,0.1156,0.12455,0.0017,8.0E-4,8.5E-4,9.0E-4,0.0012,0.123,0.12415,0.12545,0.1381,0.1532,0.0431,0.04365,0.0448,0.0526,0.05755,0.0829,0.075,0.07755,0.08395,0.09385,0.068,0.0652,0.06705,0.07535,0.08555,0.0405,0.03455,0.0361,0.04295,0.05145,0.0671,0.07065,0.07015,0.08335,0.09345,0.1923,0.2097,0.211,0.22375,0.23655,0.2589,0.27935,0.27245,0.2932,0.3133,0.22055,0.24915,0.2455,0.2718,0.2937,0.28795,0.3095,0.30815,0.3287,0.3568,0.0462,0.05365,0.05235,0.06445,0.0552,0.6804058832479422,0.7202923943429114,0.7211398225254884,0.7466488935933847,0.7938385531019717,0.61792386,0.65198827,0.6425906,0.6270264,0.6132022,0.75338715,0.7991571,0.7902687,0.76886857,0.7479486,-0.095502704,-0.099030696,-0.10043811,-0.09857012,-0.095571764,0.44803549924393404,0.48862627682883714,0.48335800180801347,0.4917398093672829,0.5042939626302005,1.8088235,1.9041411,1.8709917,1.8327802,1.7907655,Forest
0.10915,0.10825,0.112,0.1143,0.12505,0.001,9.0E-4,8.5E-4,9.5E-4,0.0012,0.14495,0.1355,0.13955,0.14785,0.16335,0.0493,0.04745,0.05175,0.05645,0.0621,0.0787,0.07685,0.0798,0.08325,0.09285,0.06805,0.0668,0.0698,0.074,0.08485,0.03675,0.03475,0.03805,0.0432,0.0516,0.07045,0.07235,0.07645,0.0849,0.09335,0.21155,0.20935,0.2221,0.22465,0.25265,0.29045,0.28465,0.2844,0.293,0.3285,0.2683,0.2644,0.2758,0.2804,0.31,0.32085,0.32195,0.33165,0.33085,0.3722,0.0423,0.04975,0.04945,0.05905,0.05395,0.7467669202800313,0.7525613457095917,0.7634302318393003,0.7446863667626837,0.8133546496385026,0.6500386,0.6563344,0.65226054,0.6344325,0.62870586,0.7944631,0.8051584,0.79415745,0.76901484,0.7564889,-0.09755336,-0.09954962,-0.09573345,-0.093093544,-0.089333676,0.4969099985908099,0.5028597984737503,0.5063814990387598,0.49365025221500164,0.5205672314517988,2.1300516,2.028443,1.9992838,1.9979731,1.9251621,Forest
0.11285,0.1057,0.1053,0.1103,0.12465,9.0E-4,8.0E-4,9.0E-4,9.0E-4,0.0013,0.1599,0.1522,0.146,0.159,0.1698,0.05435,0.0529,0.0526,0.0592,0.0654,0.08445,0.0765,0.0766,0.0816,0.09655,0.0745,0.0673,0.0682,0.0733,0.0862,0.0408,0.0343,0.0357,0.04245,0.05375,0.07915,0.0748,0.0766,0.0818,0.09185,0.2447,0.2365,0.2321,0.227,0.23245,0.32655,0.3161,0.3093,0.2966,0.30755,0.30775,0.3013,0.2994,0.2907,0.2973,0.37265,0.3594,0.3519,0.3427,0.3502,0.0401,0.0491,0.0548,0.0544,0.05035,0.8430505587272895,0.8197589410122335,0.7971964651278383,0.7617465268954151,0.781303539451366,0.6667785,0.6845559,0.67531544,0.6475962,0.6049496,0.8026363,0.82575566,0.81578946,0.7795664,0.73387796,-0.09043338,-0.091819696,-0.09235577,-0.09002042,-0.09266133,0.5449395090872022,0.5456529092895609,0.5343623357811602,0.5088120717839006,0.49192432725633717,2.1463087,2.2615156,2.1407623,2.1691678,1.9698375,Forest
0.11325,0.1055,0.1091,0.1125,0.12575,0.0017,8.0E-4,8.5E-4,0.00125,0.0013,0.1498,0.13635,0.1429,0.15695,0.1692,0.0513,0.04755,0.0498,0.05885,0.0638,0.0836,0.07535,0.0784,0.0829,0.09495,0.07245,0.0627,0.064,0.07175,0.08465,0.03885,0.0321,0.0348,0.04175,0.05205,0.06995,0.06005,0.06455,0.0791,0.0896,0.2306,0.207,0.21165,0.2236,0.2548,0.31535,0.28575,0.28845,0.29725,0.33425,0.29145,0.26485,0.26845,0.28335,0.3206,0.35525,0.32235,0.3258,0.33475,0.3759,0.0415,0.0515,0.04875,0.0629,0.0539,0.8228012812224164,0.7639565224481745,0.7685400429865287,0.7602491090678967,0.8294700728729486,0.66121113,0.67432797,0.67162645,0.6469865,0.63239604,0.8028419,0.8188743,0.80698836,0.7782205,0.7567473,-0.094581276,-0.094927885,-0.089625545,-0.08961912,-0.086725205,0.5308131131268585,0.5095382953348779,0.5072042768167896,0.5014261252871619,0.5234926493673303,2.067633,2.1746411,2.2328124,2.1874564,1.9988186,Forest
0.10155,0.0988,0.0976,0.1117,0.1072,0.00185,9.0E-4,7.0E-4,9.0E-4,0.0011,0.1374,0.12475,0.11955,0.127,0.1295,0.04585,0.0438,0.04005,0.0424,0.0469,0.07335,0.0712,0.0694,0.0827,0.0794,0.06015,0.0574,0.05625,0.0667,0.0673,0.0321,0.03115,0.0287,0.0399,0.0386,0.0584,0.05475,0.0528,0.0621,0.0618,0.2036,0.18275,0.1909,0.1803,0.1891,0.28405,0.2512,0.2333,0.25,0.2565,0.28065,0.24945,0.24335,0.2447,0.2553,0.32685,0.3024,0.28075,0.2787,0.2901,0.0401,0.04215,0.0508,0.0464,0.0435,0.7601939325399427,0.7098555186353755,0.6757735017081142,0.6649217328484458,0.678849082616892,0.6891473,0.68093383,0.66617215,0.61378115,0.62339115,0.821145,0.8132214,0.81450963,0.7495292,0.7651354,-0.08581919,-0.08680555,-0.09813,-0.09616073,-0.098931395,0.5147272811221821,0.48812307902496965,0.4670764189118985,0.4375763394970566,0.45523109173009163,2.2842894,2.173345,2.1253333,1.9040481,1.92422,Forest
0.10505,0.1015,0.1009,0.1148,0.1289,0.00135,0.001,7.5E-4,9.0E-4,0.0019,0.109,0.1271,0.12965,0.1242,0.1336,0.0374,0.0466,0.04805,0.0483,0.0501,0.07515,0.0729,0.07295,0.0863,0.0991,0.06005,0.059,0.05995,0.0728,0.0841,0.03455,0.0335,0.03525,0.0465,0.0555,0.0566,0.0605,0.0631,0.0749,0.0824,0.1626,0.1967,0.1925,0.2009,0.2213,0.228,0.2742,0.2617,0.2813,0.3047,0.2305,0.2581,0.25775,0.2765,0.2945,0.2617,0.309,0.3055,0.3174,0.3419,0.03755,0.0455,0.0516,0.0493,0.0532,0.6272262865151682,0.7150272032625413,0.6966103744121498,0.7135331723487767,0.7685289390403067,0.62672883,0.6793478,0.67191136,0.626858,0.6051643,0.76675105,0.8043795,0.79310346,0.7444353,0.72068447,-0.09743981,-0.08252428,-0.08085106,-0.082860745,-0.083650194,0.4279120937977985,0.49050443164078483,0.48215878611764756,0.47036694816231656,0.4787162797296351,1.815154,2.1542373,2.1626353,1.706044,1.588585,Forest
0.11835,0.09895,0.09735,0.1135,0.1226,8.0E-4,8.0E-4,8.0E-4,9.0E-4,0.0015,0.0727,0.12045,0.1207,0.1281,0.149,0.02815,0.0423,0.0425,0.0462,0.05755,0.0847,0.0724,0.07025,0.0864,0.0951,0.0642,0.05975,0.0587,0.072,0.08,0.0396,0.03245,0.03125,0.0452,0.05355,0.05095,0.05975,0.0586,0.0707,0.0812,0.12575,0.1807,0.19195,0.1994,0.21275,0.1667,0.2479,0.25915,0.2746,0.28835,0.1517,0.23385,0.2481,0.2607,0.26915,0.1866,0.28155,0.2917,0.3116,0.32805,0.02175,0.0365,0.04665,0.0445,0.0461,0.4658090016709907,0.6672917111196699,0.6837214134562094,0.7124518630361064,0.7330947251910508,0.48803827,0.64986813,0.66495436,0.624609,0.6078912,0.64986736,0.7933121,0.8064716,0.74663675,0.7193396,-0.1318328,-0.09696323,-0.09410352,-0.086007684,-0.08062795,0.3036353621422313,0.45902946740810074,0.4747250813185667,0.46638655089506775,0.46704853075938985,1.1323988,2.0158997,2.0562181,1.7791667,1.8625001,Forest
0.1406,0.0994,0.0981,0.11795,0.11915,9.0E-4,8.0E-4,7.0E-4,0.00115,0.0024,0.0749,0.119,0.1213,0.13275,0.1229,0.0312,0.0411,0.0411,0.0463,0.0434,0.148,0.0708,0.0692,0.08805,0.0901,0.0998,0.0601,0.0608,0.07675,0.07845,0.0568,0.031,0.03,0.0456,0.04705,0.0632,0.0589,0.0621,0.0741,0.0735,0.1187,0.1973,0.2016,0.2147,0.2093,0.1472,0.2615,0.2665,0.2894,0.2777,0.1904,0.2503,0.2713,0.2867,0.2779,0.158,0.2952,0.3036,0.32905,0.31235,0.0232,0.0396,0.0472,0.04535,0.0441,0.6507202170510525,0.6951167967706602,0.7091022569790684,0.7520362999416371,0.7217869214664103,0.22575644,0.66169435,0.6663008,0.62173486,0.59851587,0.47113594,0.80993253,0.8201439,0.7565728,0.73817474,-0.27215186,-0.09857724,-0.10144927,-0.094666466,-0.10052826,0.21236710790509616,0.4796659296510526,0.49232247444074273,0.48610873265582216,0.46305562786893734,0.75050104,1.9800333,1.9950657,1.7296417,1.566603,Forest
0.1123,0.1034,0.1013,0.1165,0.1087,0.0011,7.5E-4,8.0E-4,6.0E-4,0.001,0.1349,0.1117,0.12,0.1174,0.1325,0.0482,0.03905,0.0453,0.0446,0.0486,0.0812,0.0726,0.0699,0.0855,0.0788,0.0663,0.057,0.0561,0.0715,0.0691,0.0377,0.03125,0.0313,0.0435,0.0389,0.0615,0.0551,0.0564,0.0703,0.0699,0.1874,0.1638,0.1683,0.1873,0.2023,0.2379,0.21995,0.2296,0.258,0.2682,0.2395,0.1978,0.2133,0.2423,0.2579,0.2725,0.25705,0.2615,0.2928,0.3114,0.0372,0.03985,0.0522,0.0473,0.0459,0.6597729862410628,0.6271873921989347,0.622128522790877,0.682976313448261,0.714248270838216,0.6086187,0.6370005,0.6467254,0.60746634,0.6367937,0.756931,0.78321195,0.7862022,0.74130243,0.7779046,-0.10495411,-0.10017506,-0.09483747,-0.095628425,-0.09698138,0.4347074878596207,0.4296587696499019,0.4355449033513187,0.4471481671371455,0.48071268724923377,2.0346909,1.9596491,2.1390374,1.6419579,1.9175107,Forest
0.10765,0.1045,0.10325,0.118,0.1422,0.002,0.0011,9.0E-4,0.001,0.0028,0.1229,0.1216,0.12225,0.1263,0.1442,0.0439,0.0433,0.04345,0.04485,0.0545,0.0761,0.073,0.0721,0.08525,0.1093,0.06285,0.0594,0.05825,0.06965,0.0907,0.0352,0.033,0.03215,0.0421,0.0609,0.06265,0.0587,0.06085,0.0685,0.0856,0.19735,0.1797,0.18285,0.1915,0.2143,0.2448,0.252,0.24525,0.2682,0.3039,0.2316,0.224,0.2277,0.24295,0.2661,0.2872,0.2745,0.2782,0.2902,0.3236,0.0397,0.0408,0.04965,0.04625,0.0476,0.6791354546020523,0.6527027230244465,0.6611758927612927,0.6865539160200889,0.7555363944225136,0.6409085,0.64420485,0.65373755,0.61289424,0.56215304,0.7816377,0.7853659,0.79281455,0.7466145,0.683225,-0.09627437,-0.09617486,-0.09381739,-0.09493453,-0.092089005,0.4596303555351091,0.4486068277193371,0.45545134805353893,0.4471344378051503,0.4455059308369884,1.9554496,2.047138,2.0987124,1.8133526,1.5898566,Forest
0.1069,0.1028,0.1021,0.1192,0.1171,0.0013,9.5E-4,9.0E-4,0.001,0.0041,0.13955,0.1451,0.1522,0.1619,0.1696,0.04775,0.05095,0.054,0.0594,0.0659,0.07735,0.07565,0.075,0.0911,0.0903,0.06585,0.0682,0.0692,0.0803,0.0848,0.0357,0.0352,0.0362,0.0496,0.0514,0.06865,0.07325,0.0754,0.0836,0.0918,0.22815,0.259,0.2628,0.2645,0.2764,0.31,0.3358,0.3687,0.3693,0.3694,0.28665,0.33595,0.3637,0.3616,0.3576,0.3462,0.393,0.4071,0.4197,0.4207,0.03995,0.0414,0.0559,0.0515,0.0553,0.791869591951821,0.8627299751209572,0.8732812133705071,0.8947826337886908,0.8777392619989685,0.6803786,0.7042498,0.7094268,0.6788,0.66449064,0.8130401,0.83559084,0.83667946,0.78862137,0.7822495,-0.087088384,-0.08396947,-0.08106116,-0.07314749,-0.07939149,0.5281210885032251,0.5782159088019402,0.5897911469472658,0.5727328938372165,0.5698487975160849,2.1192105,2.1275659,2.199422,2.016189,2.0,Forest
0.0992,0.09695,0.0965,0.1084,0.1079,9.0E-4,9.0E-4,7.0E-4,9.0E-4,0.0014,0.1282,0.12455,0.1233,0.1324,0.1396,0.0441,0.0438,0.04325,0.0484,0.0524,0.07225,0.07,0.06925,0.0804,0.0808,0.061,0.0587,0.05795,0.0678,0.0713,0.032,0.02995,0.03015,0.0419,0.0407,0.0612,0.05875,0.05765,0.0695,0.0739,0.206,0.20465,0.1958,0.1904,0.2135,0.2791,0.27725,0.26505,0.2637,0.2757,0.2682,0.26325,0.25685,0.2516,0.2699,0.31595,0.31185,0.29655,0.2951,0.3145,0.03665,0.04045,0.04795,0.0441,0.0452,0.7348032055138036,0.7291397437795043,0.6951439326287554,0.6709061837649279,0.7184842991120468,0.67634964,0.68317366,0.67306066,0.62634337,0.6303784,0.81606555,0.8247513,0.815427,0.7513353,0.7708333,-0.09178667,-0.09219175,-0.09374473,-0.087766856,-0.097297296,0.502299667655958,0.502316477346425,0.4833676131086471,0.4537634417886542,0.48023854603593025,2.1016393,2.121806,2.1276963,1.9528024,1.9579241,Forest
0.24255,0.1033,0.1005,0.116,0.1161,0.00225,0.0016,8.5E-4,9.0E-4,0.0021,0.34195,0.1349,0.14115,0.1377,0.1528,0.2455,0.0499,0.0518,0.0505,0.0541,0.21895,0.0779,0.07395,0.0877,0.0875,0.21915,0.0685,0.067,0.0781,0.0782,0.22315,0.0391,0.0375,0.0472,0.0467,0.2506,0.0703,0.07565,0.0814,0.0807,0.36865,0.1971,0.20835,0.2241,0.2404,0.43845,0.2732,0.27935,0.3065,0.3417,0.3956,0.2566,0.27555,0.2975,0.3257,0.48275,0.3046,0.31205,0.3473,0.3877,0.08325,0.0414,0.05285,0.049,0.0526,0.5502214970603645,0.6950625775629963,0.6986538586985829,0.7712670123554831,0.8426827170183379,0.37555206,0.63280624,0.6464846,0.63281614,0.6643056,0.36775747,0.772476,0.7854384,0.76070976,0.7849908,0.008285848,-0.09652002,-0.094536126,-0.08897208,-0.08124838,0.32291234626388937,0.47202797536269525,0.4847566499927608,0.5032420229206848,0.5474100923664686,1.5603467,1.9693432,2.1067164,1.7631242,1.9539642,Forest
0.13535,0.1069,0.1041,0.1189,0.1192,0.0014,9.0E-4,8.0E-4,9.0E-4,0.0036,0.1394,0.1461,0.1362,0.1408,0.1576,0.0502,0.05055,0.048,0.0496,0.0555,0.08175,0.07675,0.0743,0.0876,0.0886,0.0709,0.0677,0.0671,0.07735,0.0827,0.0411,0.03605,0.0338,0.045,0.0465,0.07155,0.07275,0.0714,0.08025,0.0877,0.2033,0.2335,0.2252,0.2411,0.2592,0.27085,0.3021,0.3075,0.3311,0.3474,0.2523,0.2873,0.2889,0.31655,0.3298,0.31305,0.3459,0.3275,0.36785,0.40135,0.04235,0.0422,0.0516,0.0495,0.0489,0.7182853055609582,0.78516587192735,0.7545860724630822,0.8228832108766732,0.8732834496594382,0.6306811,0.67263055,0.6599088,0.6525157,0.65829974,0.767895,0.81123185,0.81289786,0.78200316,0.7923412,-0.09519246,-0.09150043,-0.10167941,-0.08794344,-0.09019559,0.4775800546522744,0.5269856574528087,0.5114942400471232,0.5305088479204494,0.5615603627222654,1.9661496,2.1580503,2.0298061,1.8202974,1.9056832,Forest
0.1122,0.10215,0.0979,0.1213,0.1185,9.0E-4,0.00195,7.0E-4,8.5E-4,0.0024,0.1442,0.12615,0.1267,0.13455,0.14385,0.0503,0.045,0.0439,0.04915,0.0543,0.0838,0.07375,0.0705,0.0915,0.08945,0.0692,0.06215,0.059,0.07555,0.07655,0.0388,0.03345,0.0309,0.04725,0.0481,0.0637,0.0602,0.058,0.0706,0.0748,0.2175,0.1954,0.1944,0.19145,0.2059,0.2931,0.2751,0.2631,0.2589,0.27185,0.291,0.2643,0.2652,0.256,0.2655,0.3362,0.30505,0.3022,0.2967,0.30995,0.036,0.0371,0.0457,0.042,0.04525,0.7905369560251199,0.7127673081267475,0.7073577624318858,0.6976061349978361,0.7056620145556163,0.6586088,0.66149235,0.6733112,0.59409,0.603881,0.7930667,0.80236334,0.8144701,0.7252508,0.73132247,-0.09042237,-0.094082944,-0.09298478,-0.095382534,-0.091789,0.5098285675048828,0.4858676034204359,0.48847676162115466,0.4433615770472997,0.4577530411977776,2.0838149,2.0297666,2.1474576,1.7809399,1.879164,Forest
0.11725,0.1087,0.1108,0.11555,0.1236,0.0013,8.0E-4,0.001,0.0011,0.0013,0.17445,0.163,0.1699,0.17035,0.1802,0.06135,0.0581,0.0598,0.06285,0.0669,0.08665,0.0781,0.08,0.08385,0.0928,0.07925,0.07225,0.0755,0.0778,0.08605,0.04295,0.03635,0.03745,0.0422,0.05005,0.07955,0.07655,0.07935,0.0841,0.0904,0.27295,0.2839,0.2903,0.2831,0.2825,0.39185,0.38685,0.39905,0.39065,0.38285,0.38045,0.39205,0.4022,0.38285,0.3789,0.4377,0.44245,0.4541,0.443,0.4409,0.0484,0.06205,0.0597,0.07255,0.0583,0.943903774023931,0.9445943410544068,0.9655404165013947,0.9387955533899529,0.9348689012731543,0.69339395,0.7192539,0.71487916,0.70122886,0.67340356,0.8212837,0.84816206,0.84762484,0.8260511,0.79610956,-0.082933515,-0.08113912,-0.083792105,-0.08036117,-0.08165116,0.6038087000892349,0.62234367302233,0.630301053646058,0.6102314169116868,0.5916292394255673,2.2012618,2.2560554,2.2503312,2.1895888,2.0941315,Forest
0.1132,0.106,0.1011,0.1121,0.1242,0.0019,8.0E-4,8.0E-4,9.0E-4,0.001,0.11895,0.1091,0.1132,0.1245,0.1553,0.04185,0.0393,0.0386,0.0448,0.0568,0.08185,0.0755,0.0715,0.0815,0.094,0.06845,0.06255,0.0594,0.0695,0.0839,0.0377,0.032,0.031,0.0398,0.0479,0.06175,0.05745,0.0582,0.0673,0.0865,0.16615,0.17775,0.1776,0.1984,0.2368,0.2398,0.2291,0.2428,0.2664,0.3156,0.2351,0.2323,0.2372,0.2705,0.3065,0.26915,0.26995,0.269,0.304,0.3505,0.03055,0.03865,0.0435,0.0519,0.047,0.6564281128344718,0.6641453359250961,0.6476190562884634,0.709033323915233,0.8109121758802784,0.5944905,0.6237594,0.63824606,0.6278447,0.61372006,0.75427735,0.7880444,0.79333335,0.76847005,0.7595382,-0.114248544,-0.113169104,-0.10557621,-0.09769737,-0.10271041,0.430284422004824,0.44507138800311596,0.44624999306746754,0.46966104648032575,0.5052315118264078,1.737765,1.7442046,1.9057239,1.7913669,1.8510133,Forest
0.1168,0.1083,0.105,0.1216,0.125,0.0013,8.0E-4,9.0E-4,0.00105,0.00115,0.1671,0.1628,0.1801,0.20085,0.1981,0.0633,0.0664,0.0823,0.0968,0.091,0.0836,0.0797,0.0764,0.0943,0.0977,0.0689,0.0678,0.0651,0.0812,0.08635,0.0425,0.0409,0.0488,0.0675,0.06435,0.0727,0.0709,0.08,0.0929,0.0993,0.1991,0.1858,0.1626,0.1708,0.2047,0.2786,0.2493,0.2122,0.22085,0.25745,0.2606,0.2468,0.2123,0.219,0.2505,0.3159,0.2883,0.2525,0.26195,0.3003,0.0303,0.0405,0.0374,0.04875,0.04305,0.7241233084423374,0.6608259206809494,0.5237580873530024,0.5065384648707721,0.6185445327520769,0.6418919,0.6192081,0.5900504,0.5267376,0.5533428,0.76283485,0.75151885,0.6760704,0.5902261,0.64705884,-0.08357074,-0.09330559,-0.06455446,-0.052300062,-0.07326007,0.4777492975534186,0.4475398083340853,0.38131785736252516,0.3516486577955607,0.4093274728476036,2.425254,2.40118,2.766513,2.473522,2.2941518,Forest
0.1105,0.1056,0.1007,0.1118,0.12355,0.0014,7.0E-4,8.0E-4,9.0E-4,0.0012,0.1393,0.1382,0.1405,0.1462,0.1642,0.0477,0.04965,0.0516,0.056,0.0623,0.08275,0.07625,0.0737,0.0831,0.0933,0.0701,0.0645,0.064,0.074,0.0833,0.03855,0.03645,0.0373,0.0428,0.04875,0.06655,0.06415,0.0663,0.077,0.0838,0.1959,0.2036,0.2021,0.2294,0.25245,0.27245,0.27575,0.2774,0.3064,0.32635,0.26305,0.2524,0.2629,0.295,0.3098,0.3106,0.3133,0.3191,0.3472,0.36055,0.034,0.04455,0.0493,0.0575,0.04925,0.73824321511437,0.7208697234204002,0.7115083492122981,0.7759367722211642,0.8176859218263306,0.63173103,0.65854955,0.66588354,0.648623,0.624648,0.779178,0.7915654,0.7906846,0.7805128,0.7617884,-0.101577595,-0.08953079,-0.08367284,-0.08986175,-0.095825836,0.48056881766631737,0.4887025789293323,0.49357775434096696,0.5130337107208638,0.5143516882878264,1.9871612,2.1426358,2.1953123,1.9756757,1.9711883,Forest
0.1232,0.10805,0.11035,0.11475,0.1211,0.0012,7.5E-4,8.0E-4,0.0016,0.0012,0.1414,0.14235,0.1494,0.15365,0.1685,0.0515,0.051,0.0554,0.0588,0.0642,0.099,0.0753,0.0783,0.083,0.0908,0.0821,0.06175,0.0656,0.07185,0.0808,0.0599,0.03355,0.0364,0.04155,0.0492,0.0694,0.06795,0.0743,0.08315,0.0889,0.1995,0.20475,0.22065,0.2339,0.2514,0.285,0.27235,0.2851,0.305,0.3246,0.2518,0.25195,0.26515,0.28825,0.3079,0.3106,0.3159,0.32435,0.35,0.3731,0.0335,0.0547,0.0542,0.0661,0.0543,0.6757412567408524,0.7411150066633786,0.753401343994268,0.789439984035255,0.8201661569298766,0.5818691,0.6729776,0.6635466,0.6593576,0.6439745,0.6766532,0.807984,0.79819816,0.7877666,0.7669903,-0.07147455,-0.089268744,-0.0900262,-0.08657144,-0.084695786,0.43199312126119727,0.49858731483592467,0.5018007510124642,0.5189557463212293,0.5267808906981178,1.7222899,2.3052633,2.2774389,2.1384828,2.0853963,Forest
0.1147,0.10575,0.10845,0.11015,0.1215,0.00165,9.0E-4,8.0E-4,0.001,0.0012,0.1476,0.1331,0.14005,0.147,0.1613,0.0515,0.04655,0.04925,0.05455,0.0587,0.083,0.07545,0.07775,0.0799,0.0917,0.07055,0.06415,0.06775,0.07065,0.0834,0.0402,0.03365,0.037,0.04025,0.0487,0.07285,0.0672,0.0736,0.07965,0.0912,0.211,0.2025,0.20945,0.2191,0.2386,0.2743,0.2657,0.2769,0.2831,0.317,0.24935,0.24475,0.2521,0.2646,0.2891,0.31715,0.3029,0.3161,0.326,0.3538,0.04285,0.0488,0.0498,0.0599,0.0495,0.7398354280336997,0.7169102912921819,0.7306473831339628,0.7378001469093627,0.795982264733326,0.6360588,0.6504563,0.6469975,0.6437666,0.6184812,0.7750105,0.8000297,0.7904276,0.7802048,0.7580124,-0.095696054,-0.1006933,-0.09727934,-0.09325152,-0.09807802,0.4845454005434887,0.4827864287496281,0.4907396558413425,0.4948052015072406,0.5070914089526317,2.092133,2.0748248,2.0671587,2.0806794,1.9340527,Forest
0.1044,0.10345,0.10705,0.1079,0.121,0.0025,8.0E-4,9.0E-4,0.001,0.0011,0.1367,0.13675,0.1437,0.15,0.1644,0.0494,0.04885,0.05405,0.0572,0.0637,0.0763,0.07525,0.0781,0.07945,0.0916,0.0637,0.06225,0.06415,0.06765,0.0799,0.0351,0.03415,0.03735,0.0413,0.0503,0.0609,0.06205,0.0668,0.07405,0.0848,0.204,0.20755,0.1998,0.20795,0.2139,0.2783,0.26785,0.273,0.27225,0.281,0.2618,0.2753,0.2656,0.2681,0.264,0.3119,0.31405,0.29935,0.31275,0.3198,0.0341,0.04795,0.0552,0.05665,0.0496,0.7282293962030155,0.7330487124242279,0.698517662951969,0.7034752741329698,0.7208966370624463,0.6608094,0.66914696,0.64704263,0.6443218,0.6002002,0.7976945,0.8038483,0.7781408,0.7666996,0.7281816,-0.09169605,-0.0894762,-0.08952731,-0.08425259,-0.09255785,0.4902006919460705,0.49498937468752874,0.4697023967200989,0.47675781793194255,0.4646017610454912,2.145997,2.196787,2.2400625,2.2172952,2.0575721,Forest
0.10555,0.10195,0.1061,0.10715,0.1194,8.5E-4,7.0E-4,8.0E-4,9.0E-4,0.001,0.07905,0.11895,0.1237,0.12655,0.1364,0.02765,0.03905,0.0419,0.04375,0.047,0.0751,0.07345,0.07665,0.07945,0.0896,0.0575,0.06365,0.0669,0.07195,0.0809,0.0321,0.0344,0.03785,0.04185,0.0499,0.0496,0.06315,0.06765,0.07755,0.0833,0.13635,0.19935,0.1989,0.2188,0.2279,0.17975,0.26885,0.2744,0.2969,0.3018,0.17475,0.2765,0.27575,0.29555,0.2935,0.20375,0.3081,0.31435,0.33845,0.3418,0.0311,0.0482,0.04995,0.0608,0.0509,0.5150942155230773,0.7100790874540472,0.7151540461832553,0.7462198413456603,0.7529405654392466,0.5598086,0.6575656,0.64904916,0.6493665,0.6172226,0.7277931,0.79912406,0.7850653,0.7799106,0.74521315,-0.124662586,-0.0949367,-0.09241291,-0.08893485,-0.09069631,0.34990147484235545,0.48729968262560125,0.486681540900002,0.5053959028392171,0.4910283796891893,1.3747826,1.868814,1.8490283,1.7588602,1.6860322,Forest
0.10815,0.1025,0.1046,0.10685,0.1185,0.00155,8.5E-4,8.5E-4,0.0012,0.0011,0.13975,0.148,0.14995,0.15475,0.1595,0.0479,0.04935,0.0506,0.05475,0.0567,0.07775,0.07285,0.0747,0.076,0.0879,0.068,0.06785,0.06845,0.06985,0.0776,0.0361,0.03375,0.0357,0.0387,0.0468,0.0744,0.078,0.07925,0.08305,0.0864,0.22415,0.2608,0.2686,0.2722,0.2706,0.30985,0.36395,0.3721,0.3684,0.3683,0.30165,0.36305,0.37195,0.3582,0.3498,0.35515,0.4223,0.4203,0.4248,0.4274,0.0405,0.06265,0.06055,0.07305,0.0582,0.8068023841796783,0.9007348517156624,0.8950430444148639,0.887994481854747,0.9070975585890374,0.67860097,0.72314596,0.7198977,0.7175781,0.69267327,0.81546324,0.8519899,0.84342104,0.8330097,0.8026149,-0.08982121,-0.08074828,-0.07792052,-0.07332862,-0.07206365,0.5369705619602728,0.6096177050294177,0.6034518874748174,0.6010897860142234,0.5860192939829919,2.055147,2.1812823,2.1906502,2.2154617,2.0554123,Forest
